accession,name,std_hccf_feed,std_hccf_large,std_hccf_small,std_hccf_mab,std_hccf_lmw1,std_hccf_lmw2,native_hccf_feed,native_hccf_large,native_hccf_small,native_hccf_mab,native_hccf_lmw1,std_pafvin_feed,std_pafvin_large,std_pafvin_small,std_pafvin_mab,native_pafvin_feed,native_pafvin_large,native_pafvin_small,native_pafvin_mab,pI_mean,mass_mean,cysteine_cont_percent_mean,cysteine_num_mean,net_charge_mean,net_charge_neg_mean,net_charge_pos_mean,charge_dens_C_m2_mean,charge_dens_neg_C_m2_mean,charge_dens_pos_C_m2_mean,desc_lower,desc_lower_2
XP_027267032.1,SAFB-like transcription modulator isoform X9 [Cricetulus griseus],False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,10.12285010935931,105718.42780000056,0.4287245444801715,4.0,38.921836425593604,-175.8968555332275,214.81869195882112,0.05073095588177931,-0.2292650202890261,0.2799959761708054,safb-like transcription modulator isoform x9,safb like transcription modulator isoform x9
XP_027260470.1,LOW QUALITY PROTEIN: ataxin-2-like protein isoform X15 [Cricetulus griseus],False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,9.408447963770724,109663.52270000047,0.4793863854266539,5.0,17.2160878915567,-81.97290447027032,99.18899236182702,0.021898104756484644,-0.10426592037576878,0.12616402513225344,low quality protein: ataxin-2-like protein isoform x15,low quality protein: ataxin 2 like protein isoform x15
XP_027259915.1,coiled-coil domain-containing protein 134 [Cricetulus griseus],False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,9.453178317666012,26586.28210000002,0.43668122270742354,1.0,4.401320146824019,-31.985241396101674,36.38656154292569,0.014398748308054123,-0.10463847779106719,0.1190372260991213,coiled-coil domain-containing protein 134,coiled coil domain containing protein 134
XP_027248553.1,SPRY domain-containing protein 4 [Cricetulus griseus],False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,9.468031785442024,23101.166400000006,0.966183574879227,2.0,4.135180096528509,-24.991289293618976,29.126469390147484,0.014856574192032455,-0.08978688591021493,0.10464346010224738,spry domain-containing protein 4,spry domain containing protein 4
XP_027247073.1,RNA-binding protein with multiple splicing isoform X10 [Cricetulus griseus],False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,8.483840828918794,18201.80059999998,2.380952380952381,4.0,1.0902575816506372,-17.98923188501035,19.079489466660988,0.00459162487583914,-0.07576173375047482,0.08035335862631396,rna-binding protein with multiple splicing isoform x10,rna binding protein with multiple splicing isoform x10
XP_027252606.1,KDEL motif-containing protein 1 [Cricetulus griseus],False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,8.629325122913393,58117.810800000116,1.7928286852589643,9.0,6.016794039526092,-66.98364468250313,73.0004387220292,0.011686178091854469,-0.13009965038837984,0.14178582848023424,kdel motif-containing protein 1,kdel motif containing protein 1
XP_027245278.1,rho GTPase-activating protein 22 isoform X5 [Cricetulus griseus],False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,6.710070849914154,77914.56140000046,1.4124293785310735,10.0,-3.376084456363839,-89.95071266786142,86.57462821149758,-0.005393215017436472,-0.14369413462834943,0.13830091961091298,rho gtpase-activating protein 22 isoform x5,rho gtpase activating protein 22 isoform x5
XP_027253731.1,haloacid dehalogenase-like hydrolase domain-containing protein 2 isoform X2 [Cricetulus griseus],False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,6.179958437050807,28584.624700000004,1.1583011583011582,3.0,-3.3368357351065185,-36.98630613969543,33.64947040458891,-0.010401437193451763,-0.11529208234085894,0.10489064514740717,haloacid dehalogenase-like hydrolase domain-containing protein 2 isoform x2,haloacid dehalogenase like hydrolase domain containing protein 2 isoform x2
XP_027244210.1,ras GTPase-activating protein-binding protein 2 isoform X2 [Cricetulus griseus],False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,4.781087578664559,50767.77380000007,0.22271714922048996,1.0,-16.258208999442644,-81.95394538246623,65.69573638302357,-0.034556319057923585,-0.17419056950179646,0.13963425044387287,ras gtpase-activating protein-binding protein 2 isoform x2,ras gtpase activating protein binding protein 2 isoform x2
XP_027247713.1,UPF0462 protein C4orf33 homolog [Cricetulus griseus],False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,4.610323555457622,23292.1021,1.0050251256281406,2.0,-8.598352857727072,-29.986546240908233,21.388193383181164,-0.030722483979934146,-0.1071439148571286,0.07642143087719447,upf0462 protein c4orf33 homolog,upf0462 protein c4orf33 homolog
XP_027275723.1,ADP-ribosylation factor GTPase-activating protein 1 isoform X4 [Cricetulus griseus],False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,8.851206675196662,57097.10170000024,0.9596928982725527,5.0,3.6717926790129454,-58.97417707133912,62.645969750352066,0.007216317431759624,-0.11590425147260411,0.12312056890436372,adp-ribosylation factor gtpase-activating protein 1 isoform x4,adp ribosylation factor gtpase activating protein 1 isoform x4
XP_027248938.1,ubiquilin-4 isoform X3 [Cricetulus griseus],False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,4.683418532845889,59821.08840000015,0.7092198581560284,4.0,-8.848278923147195,-44.975172261246485,36.126893338099286,-0.016857873230161125,-0.08568737028636497,0.06882949705620384,ubiquilin-4 isoform x3,ubiquilin 4 isoform x3
XP_027248466.1,death domain-containing protein CRADD isoform X2 [Cricetulus griseus],False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,6.2650087098972636,22649.638799999993,0.5025125628140703,1.0,-2.5980206735244344,-26.98717195150923,24.389151277984798,-0.009457621626736636,-0.09824188994878433,0.0887842683220477,death domain-containing protein cradd isoform x2,death domain containing protein cradd isoform x2
XP_027275358.1,"LOW QUALITY PROTEIN: yrdC domain-containing protein, mitochondrial-like isoform X2 [Cricetulus griseus]",False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,7.404114989438466,38642.20620000003,3.0303030303030303,11.0,0.6197429709646122,-33.98411935299325,34.603862323957856,0.0015800973821858137,-0.08664594927470518,0.08822604665689099,"low quality protein: yrdc domain-containing protein, mitochondrial-like isoform x2",low quality protein: yrdc domain containing protein mitochondrial like isoform x2
XP_027254636.1,endoribonuclease LACTB2 isoform X3 [Cricetulus griseus],False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,5.708008858254972,31671.951000000012,2.536231884057971,7.0,-8.024258162204788,-40.98221550938798,32.95795734718318,-0.023359768490099075,-0.11930511795094194,0.09594534946084285,endoribonuclease lactb2 isoform x3,endoribonuclease lactb2 isoform x3
XP_027248112.1,methionine-R-sulfoxide reductase B3 isoform X1 [Cricetulus griseus],False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,7.264475844679328,20273.383899999993,4.301075268817205,8.0,0.920757058588266,-22.99169220696388,23.912449265552144,0.0036088963877622397,-0.09011566534333447,0.09372456173109671,methionine-r-sulfoxide reductase b3 isoform x1,methionine r sulfoxide reductase b3 isoform x1
XP_027279995.1,pyridoxine-5'-phosphate oxidase [Cricetulus griseus],False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,8.896990732485165,30143.001600000007,2.2988505747126435,6.0,3.400582216214252,-35.98693722151507,39.38751943772932,0.010231574427387511,-0.10827646655329533,0.11850804098068284,pyridoxine-5'-phosphate oxidase,pyridoxine 5' phosphate oxidase
XP_027270575.1,LOW QUALITY PROTEIN: 60S ribosomal protein L4 isoform X2 [Cricetulus griseus],False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,11.43207976928918,47411.31120000001,1.1820330969267139,5.0,70.17477143162678,-29.987694995818952,100.16246642744574,0.15611329208386332,-0.06671169271089658,0.2228249847947599,low quality protein: 60s ribosomal protein l4 isoform x2,low quality protein: 60s ribosomal protein l4 isoform x2
XP_027247451.1,profilin-2 isoform X3 [Cricetulus griseus],False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,7.097652776496784,15032.067699999989,4.285714285714286,6.0,0.08017994159197406,-15.999833472020832,16.080013413612807,0.0003836189978040758,-0.07655081756985378,0.07693443656765786,profilin-2 isoform x3,profilin 2 isoform x3
XP_027280300.1,EMILIN-1 isoform X2 [Cricetulus griseus],False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,4.619751361980599,96649.8079000008,1.7410228509249184,16.0,-29.399250187290654,-117.92924821276084,88.52999802547018,-0.04068014043754087,-0.16318029706290407,0.12250015662536319,emilin-1 isoform x2,emilin 1 isoform x2
XP_027243469.1,anthrax toxin receptor 2 isoform X4 [Cricetulus griseus],False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,8.791639361666892,53189.65340000002,2.0533880903490758,10.0,3.669260594997235,-51.97603823377711,55.645298828774344,0.007560327978521639,-0.10709402777423378,0.11465435575275544,anthrax toxin receptor 2 isoform x4,anthrax toxin receptor 2 isoform x4
XP_027277223.1,RNA-binding protein Raly isoform X2 [Cricetulus griseus],False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,9.992867691431357,31512.73160000001,0.6622516556291391,2.0,8.876926212967108,-33.985289448487606,42.862215661454705,0.025928979786738086,-0.09926903322335226,0.1251980130100903,rna-binding protein raly isoform x2,rna binding protein raly isoform x2
XP_027265530.1,probable gluconokinase isoform X3 [Cricetulus griseus],False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,9.878642954229115,9226.455299999996,1.1904761904761905,1.0,3.3461939329676182,-10.99622439515659,14.342418328124209,0.02216705704944575,-0.07284513043144714,0.09501218748089288,probable gluconokinase isoform x3,probable gluconokinase isoform x3
XP_027274605.1,lamin-B receptor [Cricetulus griseus],False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,10.058605048953792,70428.03660000023,1.615508885298869,10.0,27.96235464470138,-54.99065718221538,82.95301182691676,0.04778118008204048,-0.09396628170407233,0.1417474617861128,lamin-b receptor,lamin b receptor
XP_027285195.1,dynactin subunit 1 isoform X6 [Cricetulus griseus],False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,5.031333819728732,138766.66280000075,0.9554140127388535,12.0,-29.536589885215005,-199.88173653708853,170.34514665187353,-0.03211321421971973,-0.21731841925455844,0.18520520503483867,dynactin subunit 1 isoform x6,dynactin subunit 1 isoform x6
XP_027264716.1,toll-interacting protein [Cricetulus griseus],False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,4.639989612549766,30322.453599999993,1.4598540145985401,4.0,-5.390655197983326,-28.994627520841195,23.60397232285787,-0.016155194091969024,-0.08689367396356056,0.07073847987159154,toll-interacting protein,toll interacting protein
XP_027272947.1,dermatopontin [Cricetulus griseus],True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,4.212048791055895,23969.48450000002,4.975124378109453,10.0,-8.39921891168462,-26.00423912844613,17.605020216761513,-0.02944285753015835,-0.09115598913297586,0.061713131602817516,dermatopontin,dermatopontin
XP_027249370.1,26S proteasome non-ATPase regulatory subunit 4 isoform X2 [Cricetulus griseus],False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,4.129038894111052,40748.268000000084,1.0610079575596816,4.0,-22.579315350063478,-63.96483899898552,41.385523648922046,-0.055567158113540835,-0.15741594761657907,0.10184878950303825,26s proteasome non-atpase regulatory subunit 4 isoform x2,26s proteasome non atpase regulatory subunit 4 isoform x2
XP_027284812.1,formylglycine-generating enzyme isoform X2 [Cricetulus griseus],False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,7.427574895108186,40293.62870000004,2.6881720430107525,10.0,1.9675672934875168,-35.99157492232521,37.959142215812726,0.004878491218015997,-0.08923942919883789,0.09411792041685388,formylglycine-generating enzyme isoform x2,formylglycine generating enzyme isoform x2
NP_001230934.2,carbonyl reductase 1 [Cricetulus griseus],False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,8.440859706075853,30759.892000000025,1.8050541516245486,5.0,2.1441978994054853,-35.980946623512445,38.12514452291793,0.006364855009067414,-0.1068061434120182,0.1131709984210856,carbonyl reductase 1,carbonyl reductase 1
XP_027250955.1,far upstream element-binding protein 1 isoform X15 [Cricetulus griseus],False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,8.24048426500022,68617.77960000001,0.46153846153846156,3.0,4.749647908864125,-57.991716554590504,62.74136446345462,0.008258170193691784,-0.10082967713004048,0.10908784732373225,far upstream element-binding protein 1 isoform x15,far upstream element binding protein 1 isoform x15
XP_027246413.1,LOW QUALITY PROTEIN: polyadenylate-binding protein 2 isoform X3 [Cricetulus griseus],False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,4.636932899892583,32266.157500000027,0.6622516556291391,2.0,-10.107517373691548,-49.97272671835718,39.86520934466562,-0.029062068124919672,-0.14368620251467995,0.11462413438976023,low quality protein: polyadenylate-binding protein 2 isoform x3,low quality protein: polyadenylate binding protein 2 isoform x3
